ball_hall,banfeld_raftery,c_index,calinski_harabasz,davies_bouldin,det_ratio,dunn,gamma,g_plus,gdi11,gdi12,gdi13,gdi21,gdi22,gdi23,gdi31,gdi32,gdi33,gdi41,gdi42,gdi43,gdi51,gdi52,gdi53,ksq_detw,log_det_ratio,log_ss_ratio,mcclain_rao,pbm,point_biserial,ray_turi,ratkowsky_lance,scott_symons,sd_scat,sd_dis,s_dbw,silhouette,tau,trace_w,trace_wib,wemmert_gancarski,xie_beni,cdbw,ARI,mutual_information,homogeneity,completeness,v_measure,fowlkes_mallows_score,dataset_name,Algorithm,parameters,exec_time_,fitted_labels
0.41985748767055037,-33.53659485634715,0.09815148221152104,6.424037159278371,1.4146012094749691,640.3099371991545,0.29318910062440356,0.7199358344078064,0.03822454714499634,0.29318910062440356,0.9063693579962928,0.3751217081037202,0.8377638135619908,2.5898761182921866,1.0718795209698286,0.6741389459987125,2.084043650953826,0.8625291744601431,0.43125563208965345,1.3331903865352972,0.5517713618763193,0.2744272462192874,0.8483686686945104,0.3511167950402682,2680.8031984828704,258.47809344012785,0.34022100732889193,0.6324469265466971,0.13274110595517624,-0.20445385379657588,0.7287345214846807,0.274824414214466,-inf,0.5943784102644597,2.071750564133848,,0.16389287216799195,0.3761414927852837,17.68059102105203,26.938663200306113,0.38550573320021353,1.576678917790464,0.77024147212457,0.19270407328643874,0.25368559222690445,0.2126989873100233,0.6265759225240009,0.3175885818391845,0.46551668538636426,,AffinityPropagation,"{'damping': 0.5, 'max_iter': 200}",3.156272,"[0, 0, 3, 7, 1, 1, 2, 2, 3, 7, 3, 3, 7, 7, 7, 2, 0, 4, 4, 4, 1, 7, 4, 2, 5, 6, 5, 5, 6, 6, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7]"
0.41985748767055037,-33.53659485634715,0.09815148221152104,6.424037159278371,1.4146012094749691,640.3099371991545,0.29318910062440356,0.7199358344078064,0.03822454714499634,0.29318910062440356,0.9063693579962928,0.3751217081037202,0.8377638135619908,2.5898761182921866,1.0718795209698286,0.6741389459987125,2.084043650953826,0.8625291744601431,0.43125563208965345,1.3331903865352972,0.5517713618763193,0.2744272462192874,0.8483686686945104,0.3511167950402682,2680.8031984828704,258.47809344012785,0.34022100732889193,0.6324469265466971,0.13274110595517624,-0.20445385379657588,0.7287345214846807,0.274824414214466,-inf,0.5943784102644597,2.071750564133848,,0.16389287216799195,0.3761414927852837,17.68059102105203,26.938663200306113,0.38550573320021353,1.576678917790464,0.77024147212457,0.19270407328643874,0.25368559222690445,0.2126989873100233,0.6265759225240009,0.3175885818391845,0.46551668538636426,,AffinityPropagation,"{'damping': 0.6, 'max_iter': 200}",2.749999,"[0, 0, 3, 7, 1, 1, 2, 2, 3, 7, 3, 3, 7, 7, 7, 2, 0, 4, 4, 4, 1, 7, 4, 2, 5, 6, 5, 5, 6, 6, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7]"
0.41985748767055037,-33.53659485634715,0.09815148221152104,6.424037159278371,1.4146012094749691,640.3099371991545,0.29318910062440356,0.7199358344078064,0.03822454714499634,0.29318910062440356,0.9063693579962928,0.3751217081037202,0.8377638135619908,2.5898761182921866,1.0718795209698286,0.6741389459987125,2.084043650953826,0.8625291744601431,0.43125563208965345,1.3331903865352972,0.5517713618763193,0.2744272462192874,0.8483686686945104,0.3511167950402682,2680.8031984828704,258.47809344012785,0.34022100732889193,0.6324469265466971,0.13274110595517624,-0.20445385379657588,0.7287345214846807,0.274824414214466,-inf,0.5943784102644597,2.071750564133848,,0.16389287216799195,0.3761414927852837,17.68059102105203,26.938663200306113,0.38550573320021353,1.576678917790464,0.77024147212457,0.19270407328643874,0.25368559222690445,0.2126989873100233,0.6265759225240009,0.3175885818391845,0.46551668538636426,,AffinityPropagation,"{'damping': 0.7, 'max_iter': 200}",2.765547,"[0, 0, 3, 7, 1, 1, 2, 2, 3, 7, 3, 3, 7, 7, 7, 2, 0, 4, 4, 4, 1, 7, 4, 2, 5, 6, 5, 5, 6, 6, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7]"
0.41985748767055037,-33.53659485634715,0.09815148221152104,6.424037159278371,1.4146012094749691,640.3099371991545,0.29318910062440356,0.7199358344078064,0.03822454714499634,0.29318910062440356,0.9063693579962928,0.3751217081037202,0.8377638135619908,2.5898761182921866,1.0718795209698286,0.6741389459987125,2.084043650953826,0.8625291744601431,0.43125563208965345,1.3331903865352972,0.5517713618763193,0.2744272462192874,0.8483686686945104,0.3511167950402682,2680.8031984828704,258.47809344012785,0.34022100732889193,0.6324469265466971,0.13274110595517624,-0.20445385379657588,0.7287345214846807,0.274824414214466,-inf,0.5943784102644597,2.071750564133848,,0.16389287216799195,0.3761414927852837,17.68059102105203,26.938663200306113,0.38550573320021353,1.576678917790464,0.77024147212457,0.19270407328643874,0.25368559222690445,0.2126989873100233,0.6265759225240009,0.3175885818391845,0.46551668538636426,,AffinityPropagation,"{'damping': 0.7999999999999999, 'max_iter': 200}",2.421946,"[0, 0, 3, 7, 1, 1, 2, 2, 3, 7, 3, 3, 7, 7, 7, 2, 0, 4, 4, 4, 1, 7, 4, 2, 5, 6, 5, 5, 6, 6, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7]"
0.3889618793216939,-38.485200684392936,0.083011545053908,6.601507359834421,1.343865451464994,1095.0192631729471,0.2967006960243413,0.7516593337059021,0.026355287995050745,0.2967006960243413,0.9063693579962928,0.3751217081037202,0.8477979094668975,2.5898761182921866,1.0718795209698286,0.6339291245296627,1.9365439357377319,0.8014830406422567,0.4104139573147685,1.253743722170395,0.5188905410754169,0.27101282029975243,0.8278973363908091,0.34264426552106675,1983.9853481476584,279.94108936138514,0.5327523480042341,0.5854919599774333,0.12117170662045662,-0.20120104774365097,0.733082787711179,0.2666014671507757,-inf,0.5730798994869132,2.1706120122054684,,0.1736322124557752,0.3462948135238798,15.729454222464916,28.205988697597732,0.4172873372446899,1.4026849459603055,0.8272833057725582,0.13114220631304913,0.23039079761924758,0.19719327761303485,0.6362857534819222,0.30107841600464924,0.3893858208926912,,AffinityPropagation,"{'damping': 0.8999999999999999, 'max_iter': 200}",3.406254,"[0, 0, 3, 8, 1, 1, 2, 2, 3, 4, 3, 3, 4, 4, 8, 2, 0, 5, 5, 5, 1, 8, 5, 2, 6, 7, 6, 6, 7, 7, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8]"
0.7625281759197212,-8.572543347676062,0.1577771114360018,11.89157399263836,1.3473272578201183,19.913374210616393,0.5280556106580839,0.6918237209320068,0.06803594351732992,0.5280556106580839,1.8340842598984264,0.6647482608799516,1.118359774551876,3.8843750885496773,1.4078587560976112,0.7934627194131519,2.7559170949405094,0.9988587416875221,0.5745197197974874,1.99546705652581,0.7232400846961254,0.3931240057216457,1.3654292020185568,0.4948882160118442,5387.537885055919,119.65566307508765,-1.1617560782528502,0.7245799185407265,0.5159654065586731,-0.22477786476872783,0.5112863952041932,0.38340757463934416,-inf,0.8721186488356435,1.5892224059027835,0.8721186488356435,0.283047599136655,0.45970587149283165,32.390291806848886,18.91337421061639,0.44445068351167355,0.6052221219865739,0.4582984136601019,0.4646606018194542,0.44204911967018673,0.522348762911368,0.403716030224139,0.4554337245476305,0.7881983290958122,,AgglomerativeClustering,"{'n_clusters': 2, 'affinity': 'euclidean', 'linkage': 'complete'}",2.515818,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
0.7625281759197212,-8.572543347676062,0.1577771114360018,11.89157399263836,1.3473272578201183,19.913374210616393,0.5280556106580839,0.6918237209320068,0.06803594351732992,0.5280556106580839,1.8340842598984264,0.6647482608799516,1.118359774551876,3.8843750885496773,1.4078587560976112,0.7934627194131519,2.7559170949405094,0.9988587416875221,0.5745197197974874,1.99546705652581,0.7232400846961254,0.3931240057216457,1.3654292020185568,0.4948882160118442,5387.537885055919,119.65566307508765,-1.1617560782528502,0.7245799185407265,0.5159654065586731,-0.22477786476872783,0.5112863952041932,0.38340757463934416,-inf,0.8721186488356435,1.5892224059027835,0.8721186488356435,0.283047599136655,0.45970587149283165,32.390291806848886,18.91337421061639,0.44445068351167355,0.6052221219865739,0.4582984136601019,0.4646606018194542,0.44204911967018673,0.522348762911368,0.403716030224139,0.4554337245476305,0.7881983290958122,,AgglomerativeClustering,"{'n_clusters': 2, 'affinity': 'euclidean', 'linkage': 'average'}",2.421898,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
0.7625281759197212,-8.572543347676062,0.1577771114360018,11.89157399263836,1.3473272578201183,19.913374210616393,0.5280556106580839,0.6918237209320068,0.06803594351732992,0.5280556106580839,1.8340842598984264,0.6647482608799516,1.118359774551876,3.8843750885496773,1.4078587560976112,0.7934627194131519,2.7559170949405094,0.9988587416875221,0.5745197197974874,1.99546705652581,0.7232400846961254,0.3931240057216457,1.3654292020185568,0.4948882160118442,5387.537885055919,119.65566307508765,-1.1617560782528502,0.7245799185407265,0.5159654065586731,-0.22477786476872783,0.5112863952041932,0.38340757463934416,-inf,0.8721186488356435,1.5892224059027835,0.8721186488356435,0.283047599136655,0.45970587149283165,32.390291806848886,18.91337421061639,0.44445068351167355,0.6052221219865739,0.4582984136601019,0.4646606018194542,0.44204911967018673,0.522348762911368,0.403716030224139,0.4554337245476305,0.7881983290958122,,AgglomerativeClustering,"{'n_clusters': 2, 'affinity': 'euclidean', 'linkage': 'single'}",5.984388,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
0.8810641641009962,-8.116564963875552,0.2250349627709123,10.114908157022999,1.8939879213573345,9.121763127698497,0.462464010493168,0.510784924030304,0.12243178322318277,0.462464010493168,1.3582877431177351,0.48213568463018974,1.1294523963997591,3.3172772619187625,1.1774955283865294,0.7394008297154075,2.171669711514467,0.7708524710297101,0.44491881981900805,1.306756344127441,0.4638441801547765,0.40968263406223676,1.2032653088431953,0.4271091647630254,11761.329084858624,88.42652443227315,-1.3235757690269898,0.7700106439646921,0.2849287524100922,-0.18439972599465226,0.901639427508572,0.32342084692868883,-inf,0.9168159341285311,2.072503325957452,2.2501493071982943,0.18486304228347056,0.3613684745571601,33.58631871541196,8.121763127698497,0.32329852886393595,0.8345234898533788,0.3781577416176556,0.6303901437371663,0.5213626577753604,0.5207821886236346,0.5413457538939717,0.5308649085095334,0.8229097510848067,,AgglomerativeClustering,"{'n_clusters': 2, 'affinity': 'l1', 'linkage': 'complete'}",2.375032,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
0.7625281759197212,-8.572543347676062,0.1577771114360018,11.89157399263836,1.3473272578201183,19.913374210616393,0.5280556106580839,0.6918237209320068,0.06803594351732992,0.5280556106580839,1.8340842598984264,0.6647482608799516,1.118359774551876,3.8843750885496773,1.4078587560976112,0.7934627194131519,2.7559170949405094,0.9988587416875221,0.5745197197974874,1.99546705652581,0.7232400846961254,0.3931240057216457,1.3654292020185568,0.4948882160118442,5387.537885055919,119.65566307508765,-1.1617560782528502,0.7245799185407265,0.5159654065586731,-0.22477786476872783,0.5112863952041932,0.38340757463934416,-inf,0.8721186488356435,1.5892224059027835,0.8721186488356435,0.283047599136655,0.45970587149283165,32.390291806848886,18.91337421061639,0.44445068351167355,0.6052221219865739,0.4582984136601019,0.4646606018194542,0.44204911967018673,0.522348762911368,0.403716030224139,0.4554337245476305,0.7881983290958122,,AgglomerativeClustering,"{'n_clusters': 2, 'affinity': 'l1', 'linkage': 'average'}",2.609394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
