ball_hall,banfeld_raftery,c_index,calinski_harabasz,davies_bouldin,det_ratio,dunn,gamma,g_plus,gdi11,gdi12,gdi13,gdi21,gdi22,gdi23,gdi31,gdi32,gdi33,gdi41,gdi42,gdi43,gdi51,gdi52,gdi53,ksq_detw,log_det_ratio,log_ss_ratio,mcclain_rao,pbm,point_biserial,ray_turi,ratkowsky_lance,scott_symons,sd_scat,sd_dis,s_dbw,silhouette,tau,trace_w,trace_wib,wemmert_gancarski,xie_beni,cdbw,ARI,mutual_information,homogeneity,completeness,v_measure,fowlkes_mallows_score,dataset_name,Algorithm,parameters,exec_time_,fitted_labels
0.22795754559123313,-203.71200467569764,0.08881304290066214,27.131777810424364,1.3540279811334612,inf,0.15407675251355168,0.8596291542053223,0.014505918742306738,0.15407675251355168,0.4422674250111153,0.168428048154772,0.7650167653131217,2.1959315040444434,0.8362733409508579,0.4426553382475891,1.2706137260841253,0.4838859426231375,0.2954499851565169,0.84807021191112,0.32296932220772057,0.23126062213515666,0.6638187668784646,0.2528011174032034,0.0,inf,0.8847918755418357,0.49434165926044765,0.10267510935781021,-0.19449458392288235,1.071414787197046,0.2182269597495123,-inf,0.36175450084329824,4.0937944434938425,,0.20227633238263973,0.39083121681730176,25.00459507066696,0.0,0.3952971167237289,3.939592922540046,1.4674257546024334,0.010151566924420624,0.004628875667833822,0.08255177590006495,0.1339831526038483,0.1021594738969533,0.1901398875710787,,AffinityPropagation,"{'damping': 0.5, 'max_iter': 200}",6.234388,"[0, 0, 2, 2, 1, 1, 0, 2, 0, 2, 0, 4, 2, 2, 3, 2, 6, 0, 3, 2, 2, 7, 4, 2, 3, 1, 2, 6, 2, 9, 3, 3, 4, 10, 3, 3, 3, 7, 6, 2, 3, 8, 3, 5, 3, 4, 5, 2, 3, 7, 3, 0, 3, 10, 3, 3, 3, 10, 4, 5, 10, 7, 6, 3, 6, 7, 7, 7, 3, 4, 5, 5, 3, 3, 3, 6, 7, 4, 4, 5, 6, 5, 3, 10, 6, 3, 7, 10, 3, 7, 7, 10, 1, 9, 8, 7, 7, 7, 10, 3, 10, 7, 10, 6, 9, 1, 7, 7, 10, 4, 10, 1, 7, 8, 6, 4, 3, 5, 5, 7, 10, 1, 10]"
0.22795754559123313,-203.71200467569764,0.08881304290066214,27.131777810424364,1.3540279811334612,inf,0.15407675251355168,0.8596291542053223,0.014505918742306738,0.15407675251355168,0.4422674250111153,0.168428048154772,0.7650167653131217,2.1959315040444434,0.8362733409508579,0.4426553382475891,1.2706137260841253,0.4838859426231375,0.2954499851565169,0.84807021191112,0.32296932220772057,0.23126062213515666,0.6638187668784646,0.2528011174032034,0.0,inf,0.8847918755418357,0.49434165926044765,0.10267510935781021,-0.19449458392288235,1.071414787197046,0.2182269597495123,-inf,0.36175450084329824,4.0937944434938425,,0.20227633238263973,0.39083121681730176,25.00459507066696,0.0,0.3952971167237289,3.939592922540046,1.4674257546024334,0.010151566924420624,0.004628875667833822,0.08255177590006495,0.1339831526038483,0.1021594738969533,0.1901398875710787,,AffinityPropagation,"{'damping': 0.6, 'max_iter': 200}",5.093716,"[0, 0, 2, 2, 1, 1, 0, 2, 0, 2, 0, 4, 2, 2, 3, 2, 6, 0, 3, 2, 2, 7, 4, 2, 3, 1, 2, 6, 2, 9, 3, 3, 4, 10, 3, 3, 3, 7, 6, 2, 3, 8, 3, 5, 3, 4, 5, 2, 3, 7, 3, 0, 3, 10, 3, 3, 3, 10, 4, 5, 10, 7, 6, 3, 6, 7, 7, 7, 3, 4, 5, 5, 3, 3, 3, 6, 7, 4, 4, 5, 6, 5, 3, 10, 6, 3, 7, 10, 3, 7, 7, 10, 1, 9, 8, 7, 7, 7, 10, 3, 10, 7, 10, 6, 9, 1, 7, 7, 10, 4, 10, 1, 7, 8, 6, 4, 3, 5, 5, 7, 10, 1, 10]"
0.22795754559123313,-203.71200467569764,0.08881304290066214,27.131777810424364,1.3540279811334612,inf,0.15407675251355168,0.8596291542053223,0.014505918742306738,0.15407675251355168,0.4422674250111153,0.168428048154772,0.7650167653131217,2.1959315040444434,0.8362733409508579,0.4426553382475891,1.2706137260841253,0.4838859426231375,0.2954499851565169,0.84807021191112,0.32296932220772057,0.23126062213515666,0.6638187668784646,0.2528011174032034,0.0,inf,0.8847918755418357,0.49434165926044765,0.10267510935781021,-0.19449458392288235,1.071414787197046,0.2182269597495123,-inf,0.36175450084329824,4.0937944434938425,,0.20227633238263973,0.39083121681730176,25.00459507066696,0.0,0.3952971167237289,3.939592922540046,1.4674257546024334,0.010151566924420624,0.004628875667833822,0.08255177590006495,0.1339831526038483,0.1021594738969533,0.1901398875710787,,AffinityPropagation,"{'damping': 0.7, 'max_iter': 200}",5.50003,"[0, 0, 2, 2, 1, 1, 0, 2, 0, 2, 0, 4, 2, 2, 3, 2, 6, 0, 3, 2, 2, 7, 4, 2, 3, 1, 2, 6, 2, 9, 3, 3, 4, 10, 3, 3, 3, 7, 6, 2, 3, 8, 3, 5, 3, 4, 5, 2, 3, 7, 3, 0, 3, 10, 3, 3, 3, 10, 4, 5, 10, 7, 6, 3, 6, 7, 7, 7, 3, 4, 5, 5, 3, 3, 3, 6, 7, 4, 4, 5, 6, 5, 3, 10, 6, 3, 7, 10, 3, 7, 7, 10, 1, 9, 8, 7, 7, 7, 10, 3, 10, 7, 10, 6, 9, 1, 7, 7, 10, 4, 10, 1, 7, 8, 6, 4, 3, 5, 5, 7, 10, 1, 10]"
0.22795754559123313,-203.71200467569764,0.08881304290066214,27.131777810424364,1.3540279811334612,inf,0.15407675251355168,0.8596291542053223,0.014505918742306738,0.15407675251355168,0.4422674250111153,0.168428048154772,0.7650167653131217,2.1959315040444434,0.8362733409508579,0.4426553382475891,1.2706137260841253,0.4838859426231375,0.2954499851565169,0.84807021191112,0.32296932220772057,0.23126062213515666,0.6638187668784646,0.2528011174032034,0.0,inf,0.8847918755418357,0.49434165926044765,0.10267510935781021,-0.19449458392288235,1.071414787197046,0.2182269597495123,-inf,0.36175450084329824,4.0937944434938425,,0.20227633238263973,0.39083121681730176,25.00459507066696,0.0,0.3952971167237289,3.939592922540046,1.4674257546024334,0.010151566924420624,0.004628875667833822,0.08255177590006495,0.1339831526038483,0.1021594738969533,0.1901398875710787,,AffinityPropagation,"{'damping': 0.7999999999999999, 'max_iter': 200}",5.578095,"[0, 0, 2, 2, 1, 1, 0, 2, 0, 2, 0, 4, 2, 2, 3, 2, 6, 0, 3, 2, 2, 7, 4, 2, 3, 1, 2, 6, 2, 9, 3, 3, 4, 10, 3, 3, 3, 7, 6, 2, 3, 8, 3, 5, 3, 4, 5, 2, 3, 7, 3, 0, 3, 10, 3, 3, 3, 10, 4, 5, 10, 7, 6, 3, 6, 7, 7, 7, 3, 4, 5, 5, 3, 3, 3, 6, 7, 4, 4, 5, 6, 5, 3, 10, 6, 3, 7, 10, 3, 7, 7, 10, 1, 9, 8, 7, 7, 7, 10, 3, 10, 7, 10, 6, 9, 1, 7, 7, 10, 4, 10, 1, 7, 8, 6, 4, 3, 5, 5, 7, 10, 1, 10]"
0.22795754559123313,-203.71200467569764,0.08881304290066214,27.131777810424364,1.3540279811334612,inf,0.15407675251355168,0.8596291542053223,0.014505918742306738,0.15407675251355168,0.4422674250111153,0.168428048154772,0.7650167653131217,2.1959315040444434,0.8362733409508579,0.4426553382475891,1.2706137260841253,0.4838859426231375,0.2954499851565169,0.84807021191112,0.32296932220772057,0.23126062213515666,0.6638187668784646,0.2528011174032034,0.0,inf,0.8847918755418357,0.49434165926044765,0.10267510935781021,-0.19449458392288235,1.071414787197046,0.2182269597495123,-inf,0.36175450084329824,4.0937944434938425,,0.20227633238263973,0.39083121681730176,25.00459507066696,0.0,0.3952971167237289,3.939592922540046,1.4674257546024334,0.010151566924420624,0.004628875667833822,0.08255177590006495,0.1339831526038483,0.1021594738969533,0.1901398875710787,,AffinityPropagation,"{'damping': 0.8999999999999999, 'max_iter': 200}",4.171878,"[0, 0, 2, 2, 1, 1, 0, 2, 0, 2, 0, 4, 2, 2, 3, 2, 6, 0, 3, 2, 2, 7, 4, 2, 3, 1, 2, 6, 2, 9, 3, 3, 4, 10, 3, 3, 3, 7, 6, 2, 3, 8, 3, 5, 3, 4, 5, 2, 3, 7, 3, 0, 3, 10, 3, 3, 3, 10, 4, 5, 10, 7, 6, 3, 6, 7, 7, 7, 3, 4, 5, 5, 3, 3, 3, 6, 7, 4, 4, 5, 6, 5, 3, 10, 6, 3, 7, 10, 3, 7, 7, 10, 1, 9, 8, 7, 7, 7, 10, 3, 10, 7, 10, 6, 9, 1, 7, 7, 10, 4, 10, 1, 7, 8, 6, 4, 3, 5, 5, 7, 10, 1, 10]"
0.4303642981908762,-103.55650898688171,0.1014732012429539,70.60441795426841,1.1960067597803532,289.11232285860353,0.36863762416314394,0.7294731736183167,0.06764009252480588,0.36863762416314394,1.5583544358549364,0.5579739390943179,1.079023488482852,4.561392894949749,1.6332217516072616,0.6673099961678993,2.8209423684826236,1.010047707431062,0.5000036504530916,2.1136825314455745,0.7568109930129672,0.30231538585078527,1.277988169648337,0.4575878739315241,489033.45917974255,697.0182785807136,-0.5386978257994929,0.6576603182921335,0.44832176616181985,-0.2326429915931985,0.42365747401487847,0.2598120572449539,-inf,0.5597132137889391,1.9639013973650499,0.5597132137889391,0.3609977496716699,0.5158817172820894,54.04314530247306,288.1123228586036,0.502525303598623,0.7794026996831404,0.752006974041916,0.0022818068742864695,0.01272180372076134,0.04404730329737526,0.022112397693690434,0.02944364842210194,0.37592187122393617,,AgglomerativeClustering,"{'n_clusters': 2, 'affinity': 'euclidean', 'linkage': 'complete'}",6.203111,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
0.6431025272252715,-59.34993889294828,0.1361577498880968,15.346881543584429,1.5325529105796567,inf,0.5195781130649417,0.7129130363464355,0.03673024839860412,0.5195781130649417,1.6976655986125015,0.6297355839559001,1.1297539790282687,3.691349610125241,1.3692768494675704,0.7760601116218282,2.53569294169072,0.9405951776801829,0.5263771422728794,1.719880695245786,0.6379760977899743,0.3956578046130594,1.29276931961563,0.4795425218451649,0.0,inf,-2.064878248972411,0.7006334315634438,0.29008050671140184,-0.16164379972777562,0.5888890106193635,0.24074968453031617,-inf,0.9708547675689385,1.9532094339435337,,0.25691437353756164,0.36064978629754246,75.94530423336651,0.0,0.40514653777831044,0.604401866807957,0.5275980051366684,-0.02126410785190438,0.0005132391772799129,0.06495640202919117,0.01337156458708106,0.02217774219348348,0.4729593535764679,,AgglomerativeClustering,"{'n_clusters': 2, 'affinity': 'euclidean', 'linkage': 'average'}",6.312576,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
0.5604643117517978,-56.901358626173355,0.1660381582092936,12.437094596200605,1.323631900663636,3.444884919454764,0.4719693549438763,0.6795246601104736,0.030933543860959995,0.4719693549438763,1.921670463280141,0.6644063610963594,0.9596110466701149,3.9071524142549134,1.3508751721004764,0.6863170420692034,2.7944085232970575,0.9661504580818396,0.5001589721479648,2.036447310939481,0.7040897871304393,0.35243040755777055,1.4349556755566995,0.49612756034342465,41042183.59822926,152.1375313542084,-2.275107038923621,0.7156061921685365,0.33009075326482584,-0.13326053527136428,0.5221703874299213,0.2060163232440523,-inf,0.8370178176969241,1.819507674523269,,0.2993748432471761,0.2985841266180363,77.60140035597821,2.4448849194547604,0.4171647505234348,0.5864091866709052,0.622937384091322,-0.01903987161746313,0.012386506721337993,0.1243689744282683,0.019830692969227067,0.03420705458336555,0.4864112852469883,,AgglomerativeClustering,"{'n_clusters': 2, 'affinity': 'euclidean', 'linkage': 'single'}",6.93747,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
0.4303642981908762,-103.55650898688171,0.1014732012429539,70.60441795426841,1.1960067597803532,289.11232285860353,0.36863762416314394,0.7294731736183167,0.06764009252480588,0.36863762416314394,1.5583544358549364,0.5579739390943179,1.079023488482852,4.561392894949749,1.6332217516072616,0.6673099961678993,2.8209423684826236,1.010047707431062,0.5000036504530916,2.1136825314455745,0.7568109930129672,0.30231538585078527,1.277988169648337,0.4575878739315241,489033.45917974255,697.0182785807136,-0.5386978257994929,0.6576603182921335,0.44832176616181985,-0.2326429915931985,0.42365747401487847,0.2598120572449539,-inf,0.5597132137889391,1.9639013973650499,0.5597132137889391,0.3609977496716699,0.5158817172820894,54.04314530247306,288.1123228586036,0.502525303598623,0.7794026996831404,0.752006974041916,0.0022818068742864695,0.01272180372076134,0.04404730329737526,0.022112397693690434,0.02944364842210194,0.37592187122393617,,AgglomerativeClustering,"{'n_clusters': 2, 'affinity': 'l1', 'linkage': 'complete'}",4.437524,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
0.5433653869245125,-55.48505254284409,0.18252720486586066,10.749995683543306,1.2937435654820204,2.644073428302886,0.37727316575319136,0.6540164351463318,0.029346300296483437,0.37727316575319136,1.5251843687960258,0.5279583932178644,0.9596110466701149,3.879374154754266,1.3428856126107382,0.6830298892201747,2.761252601624449,0.9558362363581618,0.5032979742000216,2.0346588964632324,0.7043182868253116,0.35419927365886605,1.4319046374393212,0.495668646421052,53472644.831116825,119.59544527302367,-2.4208851925540054,0.7241688281941032,0.3309169458647534,-0.12057884087653656,0.5222806905994346,0.1935678354693168,-inf,0.8126163076184604,1.8081596488668177,,0.304400093255815,0.2693900287858049,78.59510997609634,1.644073428302887,0.4150702145170442,0.9294852487740037,0.6212946078669627,-0.015618581369987682,0.006282151459447073,0.11363704692736314,0.016171952391649105,0.028314414601110813,0.49278873391569283,,AgglomerativeClustering,"{'n_clusters': 2, 'affinity': 'l1', 'linkage': 'average'}",5.076935,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
